Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
analcatdata_birthday.csv,xbart,7,num_trees:100 num_sweeps:40 burnin:15,82111382.32174699,9040.659182842792,9198.315675374859,-216.29151309289267,5.811775370134775e-05,902.1115303039551,112.67264684041342
analcatdata_birthday.csv,xbart,8,num_trees:30 num_sweeps:21 burnin:10,83783516.68659514,9110.487399683672,9197.417823543059,-106.06350300392343,2.9462007516856126e-05,205.4605484008789,44.915411207411026
analcatdata_birthday.csv,xbart,9,num_trees:50 num_sweeps:30 burnin:5,84158124.57887791,9139.806753001008,9169.64024048495,-134.2891274673673,6.686636919606137e-06,386.54470443725586,61.02191077338325
analcatdata_birthday.csv,xbart,10,num_trees:150 num_sweeps:21 burnin:5,84394832.8538906,9150.719815605475,9287.444992573466,-127.03757476912241,-2.8174977902528653e-05,731.2912940979004,98.40726852416992
airfoil_self_noise_uci.csv,xbart,1,num_trees:150 num_sweeps:30 burnin:20,13647.129537664036,116.62462143134319,117.46759798245516,-289.2494495910197,0.02533910121007077,1959.3732357025146,93.38903111337827
airfoil_self_noise_uci.csv,xbart,2,num_trees:50 num_sweeps:60 burnin:15,13515.946515670334,116.09497085885401,115.7662214262549,-348.55003235372834,0.019718357969624067,1260.6239318847656,55.193111596518
airfoil_self_noise_uci.csv,xbart,3,num_trees:150 num_sweeps:60 burnin:15,13567.117207647841,116.26767509645842,117.39890485255258,-274.51627429120066,0.006043360851412327,3876.7683506011963,184.53598022460938
airfoil_self_noise_uci.csv,xbart,4,num_trees:50 num_sweeps:30 burnin:20,13523.118843988053,116.07546634457411,118.01628952222823,-274.0310551298139,-0.008857778086256873,665.5590534210205,33.78868103027344
airfoil_self_noise_uci.csv,xbart,5,num_trees:100 num_sweeps:60 burnin:20,13658.18917273998,116.66637007214246,118.04054362067784,-281.4894118991685,0.0248631396718203,2575.289726257324,112.48111724853516
airfoil_self_noise_uci.csv,xbart,6,num_trees:30 num_sweeps:60 burnin:10,13256.392139179701,114.9163339608394,116.03619698056113,-258.89747140604373,0.007409079522725959,731.9045066833496,35.41787465413412
airfoil_self_noise_uci.csv,xbart,7,num_trees:150 num_sweeps:21 burnin:10,13717.618701049016,116.92542186980133,117.65098039243945,-299.2716890854167,-0.008326735668948926,1399.263620376587,65.46179453531902
airfoil_self_noise_uci.csv,xbart,8,num_trees:50 num_sweeps:60 burnin:10,13260.024435140447,114.94607691960685,114.80594473748269,-277.7883507144229,0.0029269501893717242,1252.6171207427979,56.78494771321615
airfoil_self_noise_uci.csv,xbart,9,num_trees:30 num_sweeps:21 burnin:20,13623.5268622247,116.51168556207088,117.38118165662252,-286.44915679104616,-0.024463308369090386,298.39324951171875,17.51104990641276
airfoil_self_noise_uci.csv,xbart,10,num_trees:50 num_sweeps:60 burnin:15,13429.01718448759,115.67164328862292,117.02579883674196,-271.0210018138195,0.005660628755425279,1255.918264389038,55.289268493652344
analcatdata_apnea1.csv,xbart,1,num_trees:50 num_sweeps:60 burnin:10,4826733.416838651,448.938694386499,0.1942900000862221,-0.043560747173600145,5.423512830171617e-06,709.0306282043457,73.17463556925455
analcatdata_apnea1.csv,xbart,2,num_trees:100 num_sweeps:21 burnin:15,4830067.249457144,467.021454586699,0.6479460677467372,-0.04725628173495844,3.408810137450757e-05,513.1313800811768,58.750311533610024
analcatdata_apnea1.csv,xbart,3,num_trees:150 num_sweeps:40 burnin:15,15482459.101708012,1253.0127547364284,0.3979272319296988,-0.11283624147399784,-1.7025077755139506e-05,1356.9650650024414,141.38718446095783
analcatdata_apnea1.csv,xbart,4,num_trees:50 num_sweeps:30 burnin:10,201152.7125511796,133.59620929123216,0.34492974507690544,-0.09705475517800677,-2.2090119298212585e-06,386.019229888916,45.98498344421387
analcatdata_apnea1.csv,xbart,5,num_trees:100 num_sweeps:21 burnin:10,10035212.241194556,742.853878898822,0.3712860731792722,-0.05815133024395558,1.209457446194051e-06,513.8423442840576,59.56490834554036
